SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,ASFR,PASFR,Births
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1994,1994.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1994,1994.5,15-19,15,5,4.087,1.373,17.781
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1994,1994.5,20-24,20,5,42.259,14.193,204.503
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1994,1994.5,25-29,25,5,124.97,41.971,529.254
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1994,1994.5,30-34,30,5,98.309,33.017,385.635
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1994,1994.5,35-39,35,5,25.834,8.676,99.94
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1994,1994.5,40-44,40,5,2.028,0.681,9.505
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1994,1994.5,45-49,45,5,0.263,0.088,1.314
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1994,1994.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1995,1995.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1995,1995.5,15-19,15,5,3.981,1.397,16.587
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1995,1995.5,20-24,20,5,40.622,14.255,198.123
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1995,1995.5,25-29,25,5,115.291,40.457,495.32
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1995,1995.5,30-34,30,5,96.083,33.716,384.82
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1995,1995.5,35-39,35,5,26.552,9.317,101.632
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1995,1995.5,40-44,40,5,2.209,0.775,9.691
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1995,1995.5,45-49,45,5,0.235,0.082,1.234
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1995,1995.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1996,1996.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1996,1996.5,15-19,15,5,4.045,1.417,16.176
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1996,1996.5,20-24,20,5,40.685,14.251,196.903
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1996,1996.5,25-29,25,5,113.896,39.894,507.972
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1996,1996.5,30-34,30,5,96.226,33.705,385.862
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1996,1996.5,35-39,35,5,28.007,9.81,106.486
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1996,1996.5,40-44,40,5,2.441,0.855,10.225
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1996,1996.5,45-49,45,5,0.195,0.068,1.063
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1996,1996.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1997,1997.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1997,1997.5,15-19,15,5,4.335,1.555,16.69
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1997,1997.5,20-24,20,5,40.498,14.523,191.647
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1997,1997.5,25-29,25,5,108.57,38.934,501.505
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1997,1997.5,30-34,30,5,93.854,33.657,379.083
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1997,1997.5,35-39,35,5,28.771,10.317,109.866
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1997,1997.5,40-44,40,5,2.665,0.956,10.723
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1997,1997.5,45-49,45,5,0.163,0.059,0.873
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1997,1997.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1998,1998.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1998,1998.5,15-19,15,5,4.611,1.667,17.179
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1998,1998.5,20-24,20,5,40.649,14.692,185.501
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1998,1998.5,25-29,25,5,103.722,37.488,487.355
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1998,1998.5,30-34,30,5,94.886,34.294,394.473
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1998,1998.5,35-39,35,5,29.792,10.768,114.786
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1998,1998.5,40-44,40,5,2.849,1.03,11.161
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1998,1998.5,45-49,45,5,0.172,0.062,0.867
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1998,1998.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1999,1999.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1999,1999.5,15-19,15,5,4.881,1.804,17.699
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1999,1999.5,20-24,20,5,39.938,14.759,174.353
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1999,1999.5,25-29,25,5,98.707,36.477,472.824
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1999,1999.5,30-34,30,5,93.076,34.396,394.043
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1999,1999.5,35-39,35,5,30.733,11.357,119.883
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1999,1999.5,40-44,40,5,3.111,1.15,12.036
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1999,1999.5,45-49,45,5,0.158,0.058,0.734
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,1999,1999.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2000,2000.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2000,2000.5,15-19,15,5,5.426,1.966,19.231
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2000,2000.5,20-24,20,5,40.743,14.763,170.337
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2000,2000.5,25-29,25,5,99.169,35.932,478.785
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2000,2000.5,30-34,30,5,94.143,34.111,404.317
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2000,2000.5,35-39,35,5,32.815,11.89,130.69
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2000,2000.5,40-44,40,5,3.559,1.29,13.626
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2000,2000.5,45-49,45,5,0.136,0.049,0.591
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2000,2000.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2001,2001.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2001,2001.5,15-19,15,5,5.744,2.14,19.944
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2001,2001.5,20-24,20,5,40.537,15.101,162.732
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2001,2001.5,25-29,25,5,94.941,35.367,454.923
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2001,2001.5,30-34,30,5,90.837,33.838,404.983
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2001,2001.5,35-39,35,5,32.524,12.116,129.695
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2001,2001.5,40-44,40,5,3.738,1.393,14.221
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2001,2001.5,45-49,45,5,0.123,0.046,0.513
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2001,2001.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2002,2002.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2002,2002.5,15-19,15,5,5.973,2.248,20.352
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2002,2002.5,20-24,20,5,40.508,15.249,156.617
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2002,2002.5,25-29,25,5,93.143,35.062,436.519
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2002,2002.5,30-34,30,5,89.116,33.546,411.34
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2002,2002.5,35-39,35,5,32.766,12.334,131.665
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2002,2002.5,40-44,40,5,4.024,1.515,15.382
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2002,2002.5,45-49,45,5,0.123,0.046,0.494
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2002,2002.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2003,2003.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2003,2003.5,15-19,15,5,5.696,2.183,19.035
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2003,2003.5,20-24,20,5,38.553,14.775,144.326
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2003,2003.5,25-29,25,5,90.316,34.612,408.358
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2003,2003.5,30-34,30,5,87.319,33.463,410.055
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2003,2003.5,35-39,35,5,34.544,13.238,142.838
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2003,2003.5,40-44,40,5,4.419,1.693,17.045
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2003,2003.5,45-49,45,5,0.084,0.032,0.33
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2003,2003.5,50-54,50,5,0.009,0.003,0.044
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2004,2004.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2004,2004.5,15-19,15,5,5.565,2.139,18.147
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2004,2004.5,20-24,20,5,37.74,14.504,137.583
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2004,2004.5,25-29,25,5,88.318,33.941,382.288
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2004,2004.5,30-34,30,5,87.196,33.51,417.612
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2004,2004.5,35-39,35,5,36.458,14.011,153.5
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2004,2004.5,40-44,40,5,4.865,1.87,19.009
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2004,2004.5,45-49,45,5,0.06,0.023,0.233
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2004,2004.5,50-54,50,5,0.005,0.002,0.024
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2005,2005.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2005,2005.5,15-19,15,5,5.233,2.036,16.589
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2005,2005.5,20-24,20,5,37.09,14.429,132.257
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2005,2005.5,25-29,25,5,85.819,33.385,356.075
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2005,2005.5,30-34,30,5,86.378,33.603,417.018
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2005,2005.5,35-39,35,5,37.287,14.506,159.27
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2005,2005.5,40-44,40,5,5.173,2.012,20.639
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2005,2005.5,45-49,45,5,0.07,0.027,0.267
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2005,2005.5,50-54,50,5,0.005,0.002,0.02
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2006,2006.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2006,2006.5,15-19,15,5,5.15,1.944,15.949
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2006,2006.5,20-24,20,5,37.892,14.299,132.435
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2006,2006.5,25-29,25,5,87.85,33.152,350.351
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2006,2006.5,30-34,30,5,88.871,33.537,426.108
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2006,2006.5,35-39,35,5,39.639,14.959,175.78
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2006,2006.5,40-44,40,5,5.542,2.092,22.152
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2006,2006.5,45-49,45,5,0.049,0.018,0.186
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2006,2006.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2007,2007.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2007,2007.5,15-19,15,5,5.046,1.875,15.336
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2007,2007.5,20-24,20,5,37.836,14.06,129.828
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2007,2007.5,25-29,25,5,87.697,32.588,337.208
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2007,2007.5,30-34,30,5,90.636,33.68,425.424
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2007,2007.5,35-39,35,5,41.651,15.477,191.254
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2007,2007.5,40-44,40,5,6.188,2.299,24.925
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2007,2007.5,45-49,45,5,0.055,0.02,0.21
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2007,2007.5,50-54,50,5,0.002,0.001,0.006
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2008,2008.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2008,2008.5,15-19,15,5,5.122,1.865,15.282
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2008,2008.5,20-24,20,5,38.411,13.983,129.323
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2008,2008.5,25-29,25,5,87.817,31.968,327.288
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2008,2008.5,30-34,30,5,92.4,33.637,418.853
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2008,2008.5,35-39,35,5,43.84,15.959,204.843
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2008,2008.5,40-44,40,5,7.038,2.562,29.172
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2008,2008.5,45-49,45,5,0.074,0.027,0.286
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2008,2008.5,50-54,50,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2009,2009.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2009,2009.5,15-19,15,5,4.887,1.776,14.449
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2009,2009.5,20-24,20,5,37.206,13.525,122.318
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2009,2009.5,25-29,25,5,86.863,31.576,315.414
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2009,2009.5,30-34,30,5,93.271,33.906,405.123
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2009,2009.5,35-39,35,5,45.043,16.374,214.677
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2009,2009.5,40-44,40,5,7.707,2.802,32.526
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2009,2009.5,45-49,45,5,0.11,0.04,0.43
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2009,2009.5,50-54,50,5,0.003,0.001,0.012
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2010,2010.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2010,2010.5,15-19,15,5,4.561,1.639,13.472
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2010,2010.5,20-24,20,5,36.656,13.171,117.209
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2010,2010.5,25-29,25,5,87.547,31.456,310.979
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2010,2010.5,30-34,30,5,94.701,34.027,394.546
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2010,2010.5,35-39,35,5,46.304,16.637,222.548
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2010,2010.5,40-44,40,5,8.401,3.019,35.966
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2010,2010.5,45-49,45,5,0.139,0.05,0.552
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2010,2010.5,50-54,50,5,0.004,0.001,0.015
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2011,2011.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2011,2011.5,15-19,15,5,4.408,1.584,13.009
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2011,2011.5,20-24,20,5,35.171,12.637,109.891
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2011,2011.5,25-29,25,5,87.459,31.423,304.364
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2011,2011.5,30-34,30,5,95.65,34.366,383.113
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2011,2011.5,35-39,35,5,46.818,16.821,223.458
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2011,2011.5,40-44,40,5,8.662,3.112,38.478
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2011,2011.5,45-49,45,5,0.151,0.054,0.602
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2011,2011.5,50-54,50,5,0.005,0.002,0.018
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2012,2012.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2012,2012.5,15-19,15,5,4.341,1.542,12.805
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2012,2012.5,20-24,20,5,33.254,11.816,101.98
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2012,2012.5,25-29,25,5,87.77,31.187,299.712
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2012,2012.5,30-34,30,5,97.761,34.737,377.445
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2012,2012.5,35-39,35,5,48.721,17.312,227.536
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2012,2012.5,40-44,40,5,9.395,3.338,43.184
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2012,2012.5,45-49,45,5,0.184,0.066,0.739
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2012,2012.5,50-54,50,5,0.006,0.002,0.023
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2013,2013.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2013,2013.5,15-19,15,5,4.371,1.533,12.894
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2013,2013.5,20-24,20,5,31.907,11.187,96.063
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2013,2013.5,25-29,25,5,87.303,30.611,292.512
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2013,2013.5,30-34,30,5,99.785,34.987,373.173
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2013,2013.5,35-39,35,5,51.317,17.993,231.333
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2013,2013.5,40-44,40,5,10.299,3.611,48.141
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2013,2013.5,45-49,45,5,0.217,0.076,0.896
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2013,2013.5,50-54,50,5,0.007,0.002,0.026
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2014,2014.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2014,2014.5,15-19,15,5,4.345,1.529,12.762
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2014,2014.5,20-24,20,5,30.326,10.673,90.465
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2014,2014.5,25-29,25,5,85.394,30.053,279.453
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2014,2014.5,30-34,30,5,100.334,35.311,365.278
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2014,2014.5,35-39,35,5,52.706,18.549,227.553
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2014,2014.5,40-44,40,5,10.782,3.794,51.378
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2014,2014.5,45-49,45,5,0.246,0.086,1.032
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2014,2014.5,50-54,50,5,0.008,0.003,0.03
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2015,2015.5,14-Oct,10,5,0.0,0.0,0.0
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2015,2015.5,15-19,15,5,4.027,1.396,11.777
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2015,2015.5,20-24,20,5,29.715,10.301,88.526
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2015,2015.5,25-29,25,5,85.418,29.609,271.965
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2015,2015.5,30-34,30,5,102.757,35.62,365.556
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2015,2015.5,35-39,35,5,55.083,19.094,227.999
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2015,2015.5,40-44,40,5,11.208,3.885,53.833
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2015,2015.5,45-49,45,5,0.266,0.092,1.131
104,392,,JPN,JP,392,4,Country/Area,906,Japan,2,Medium,2015,2015.5,50-54,50,5,0.008,0.003,0.033
